event ID,permissions,month,day,year,iso 8601,recording location,event title,event notes,technical/recording notes,tape number,tape side,speakers 1,speakers 2,speakers 3,speakers 4,speakers 5,speakers 6,speakers 7,speakers 8,speakers 9,speakers 10,speakers 11,speakers 12,film titles 1,film titles 2,film titles 3,film titles 4,film titles 5,film titles 6,film titles 7,film titles 8,film titles 9,film titles 10,film titles 11,film titles 12,film titles 13,film titles 14,film titles 15,film titles 16,film titles 17,film titles 18
00630,,03,27,1988,1988-03-27T00:00:00Z,PFA,,,,907,,Raymond Red,,,,,,,,,,,,Mini-movies from Manila,,,,,,,,,,,,,,,,,
00631,,04,04,1988,1988-04-04T00:00:00Z,PFA,,,,908,,Jon Schwartz,,,,,,,,,,,,"THIS IS OUR HOME, IT IS NOT FOR SALE",,,,,,,,,,,,,,,,,
00632,,04,08,1988,1988-04-08T00:00:00Z,PFA,Soviet Animation,,,909,,Charles Samu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00633,,04,14,1988,1988-04-14T00:00:00Z,PFA,,,,910,,Trinh T. Minh-ha,,,,,,,,,,,,REASSEMBLAGE,SONG OF CEYLON,,,,,,,,,,,,,,,,
00634,,04,15,1988,1988-04-15T00:00:00Z,PFA,,,,911,,Stephen Harvey,,,,,,,,,,,,FOUR STEPS IN THE CLOUDS,I WILL NOT MOVE!,,,,,,,,,,,,,,,,
00635,,04,24,1988,1988-04-24T00:00:00Z,PFA,,,,912,,Robert Gitt,,,,,,,,,,,,VITAPHONE,THE BAT WHISPERS,,,,,,,,,,,,,,,,
00636,,04,26,1988,1988-04-26T00:00:00Z,PFA,,,,913,,Jon Jost,,,,,,,,,,,,PLAIN TALK AND COMMON SENSE (UNCOMMON SENSES),,,,,,,,,,,,,,,,,
00637,,04,28,1988,1988-04-28T00:00:00Z,PFA,,,,914,,Bengt Forslund,,,,,,,,,,,,“HE WHO GETS SLAPPED”,,,,,,,,,,,,,,,,,
00638,,06,17,1988,1988-06-17T00:00:00Z,PFA,,,,915,B,Deborah Gee,Diane Mei-Wong,,,,,,,,,,,TAKE OUT,SLAYING THE DRAGON,LOTUS,,,,,,,,,,,,,,,
00639,,06,26,1988,1988-06-26T00:00:00Z,PFA,,,,916,,Blaine Bartell,,,,,,,,,,,,Hearst Metrotone Newsreels,,,,,,,,,,,,,,,,,
00640,,06,26,1988,1988-06-26T00:00:00Z,PFA,,,,917,,Blaine Bartell,,,,,,,,,,,,Hearst Metrotone Newsreels,,,,,,,,,,,,,,,,,
00641,,07,17,1988,1988-07-17T00:00:00Z,PFA,,,,918,,Scott Simmon,,,,,,,,,,,,THE RED HOUSE,THE FIRST CIRCUS,OUT OF THE PAST,ALGIE THE MINER,,,,,,,,,,,,,,
00642,,07,19,1988,1988-07-19T00:00:00Z,PFA,,,,919,,Gunvor Nelson,,,,,,,,,,,,LIGHT YEARS,LIGHT YEARS EXPANDING,FIELD STUDY #2,TROLLSTENEN,,,,,,,,,,,,,,
00643,,07,26,1988,1988-07-26T00:00:00Z,PFA,,,,920,,John Hanson,,,,,,,,,,,,TRAVELING LIGHT,,,,,,,,,,,,,,,,,
00644,,08,12,1988,1988-08-12T00:00:00Z,PFA,,,,921,,William K. Everson,,,,,,,,,,,,BABY FACE,CARELESS LADY,BORN TO BE BAD,THE STRANGER’S HAND,LES AMANTS DU TAGE,"X, THE UNKNOWN",THE SECRET OF THE LOCH,UNDERGROUND,THE WARNING,THE LION HAS WINGS ,,,,,,,,
00645,,06,16,1988,1988-06-16T00:00:00Z,PFA,,,,915,A,Felicia Lowe,,,,,,,,,,,,pak beung on fire,CARVED IN SILENCE,BRIGHTER MOON,,,,,,,,,,,,,,,
00646,,06,16,1988,1988-06-16T00:00:00Z,PFA,,,,915,B,Naomi de Castro,Ying Ying Wu,,,,,,,,,,,IN NO ONE’S SHADOW,VIETNAM VETS : DISSIDENTS FOR PEACE,,,,,,,,,,,,,,,,
00647,,08,16,1988,1988-08-16T00:00:00Z,PFA,,,,922,,William K. Everson,,,,,,,,,,,,ALL NIGHT LONG,SPIES OF THE AIR,RESERVED FOR LADIES,NOW AND FOREVER,,,,,,,,,,,,,,
00648,,08,18,1988,1988-08-18T00:00:00Z,PFA,,,,923,,William K. Everson,,,,,,,,,,,,THE TRIP TO TILSIT,I MET MY LOVE,THE LILAC DOMINO,,,,,,,,,,,,,,,
00649,,08,20,1988,1988-08-20T00:00:00Z,PFA,,,,924,,William K. Everson,,,,,,,,,,,,PRIVATE’S PROGRESS,POET’S PUB,UNCLE SILAS,LOVE FROM A STRANGER,,,,,,,,,,,,,,
00650,,08,30,1988,1988-08-30T00:00:00Z,PFA,Works in Super 8 and 35 mm,,,925,,Ellen Gaine,Peter Herwitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00651,,08,31,1988,1988-08-31T00:00:00Z,PFA,,,,926,,Scott Simmon,,,,,,,,,,,,THE CROWD,THE FOUNTAINHEAD,JACK KNIFE MAN,TRUEHEART SUSIE,,,,,,,,,,,,,,
00652,,09,08,1988,1988-09-08T00:00:00Z,PFA,,,,927,,Wu Tianming,,,,,,,,,,,,THE OLD WELL,,,,,,,,,,,,,,,,,
00653,,09,12,1988,1988-09-12T00:00:00Z,PFA,,,,928,,Mark Soosar,,,,,,,,,,,,"I AM AN ESTONIAN FILMMAKER, WHO ARE YOU?",,,,,,,,,,,,,,,,,
00654,,09,13,1988,1988-09-13T00:00:00Z,PFA,,,,929,,Steve Fagin,,,,,,,,,,,,VIRTUAL PLAY,AMAZING VOYAGE,,,,,,,,,,,,,,,,
00655,,09,20,1988,1988-09-20T00:00:00Z,PFA,,,,930,,Peter Wollen,,,,,,,,,,,,FRiENDSHiP’S DEATH,,,,,,,,,,,,,,,,,
00656,,09,21,1988,1988-09-21T00:00:00Z,PFA,,,,930,,Scott Simmon,,,,,,,,,,,,A STRANGER RETURNS,OUR DAILY BREAD,,,,,,,,,,,,,,,,
00657,,09,27,1988,1988-09-27T00:00:00Z,PFA,,,,931,,Daniel Eisenberg,,,,,,,,,,,,COOPERATION OF PARTS,TO A BROTHER IN ASIA,NATIVE SHORES,A MOTION STUDY,,,,,,,,,,,,,,
00658,,10,02,1988,1988-10-02T00:00:00Z,PFA,,,,932,,Tony Labat,,,,,,,,,,,,A JAR FULL OF JAM,¿WHAT’S UP?,,,,,,,,,,,,,,,,
00659,,10,04,1988,1988-10-04T00:00:00Z,PFA,,,,933,,Rafael Wang,,,,,,,,,,,,THE GEOMETRY OF LOVE,,,,,,,,,,,,,,,,,
00660,,10,06,1988,1988-10-06T00:00:00Z,PFA,,,,934,,Richard May,,,,,,,,,,,,BEN HUR,,,,,,,,,,,,,,,,,
00661,,10,05,1988,1988-10-05T00:00:00Z,PFA,,,,935,,Scott Simmon,,,,,,,,,,,,SHOW PEOPLE,THE CHAMP,THE SKY PILOT,BILLY THE KID,HALLELUJAH,NORTHWEST PASSAGE,STREET SCENE,THE WEDDING NIGHT,STELLA DALLAS,IMITATION OF LIFE,THE CITADEL,"H.M. PUHLMAN, ESQ.",AN AMERICAN ROMANCE,ANN VICKERS,,,,
00662,,10,14,1988,1988-10-14T00:00:00Z,PFA,,,,936,,Francoise Romand,,,,,,,,,,,,CALL ME MADAM,MIX UP,,,,,,,,,,,,,,,,
00663,,10,18,1988,1988-10-18T00:00:00Z,PFA,,,,937,,Tom Gunning,,,,,,,,,,,,Magic Lantern Slides and FiIms,,,,,,,,,,,,,,,,,
00664,,10,23,1988,1988-10-23T00:00:00Z,PFA,,,,938,,Daniel Reeves,,,,,,,,,,,,SOMBRA A SOMBRA,A MOSAIC FOR KALI YUGA,SABDA,AMIDA,SMOTHERING DREAMS,,,,,,,,,,,,,
00665,,10,25,1988,1988-10-25T00:00:00Z,PFA,,,,939,,Ernie Gehr,,,,,,,,,,,,REVERBERATION,SERENE VELOCITY,TABLE,REAR WINDOW,,,,,,,,,,,,,,
00666,,11,01,1988,1988-11-01T00:00:00Z,PFA,,,,940,,Vincent Grenier,,,,,,,,,,,,l.D.,,,,,,,,,,,,,,,,,
00667,,11,04,1988,1988-11-04T00:00:00Z,PFA,,,,941,,Glen Gabbard,,,,,,,,,,,,ALIEN,THE KING OF COMEDY,,,,,,,,,,,,,,,,
00668,,11,05,1988,1988-11-05T00:00:00Z,PFA,,,,942,,Glen Gabbard,,,,,,,,,,,,THE KING OF COMEDY,,,,,,,,,,,,,,,,,
00669,,11,12,1988,1988-11-12T00:00:00Z,PFA,,,,943,,Larry Jackson,,,,,,,,,,,,The Unseen Orson Welles,,,,,,,,,,,,,,,,,
00670,,11,15,1988,1988-11-15T00:00:00Z,PFA,,,,944,,Ken Jacobs,,,,,,,,,,,,THE WHOLE SHEBANG,PERFECT FILM,,,,,,,,,,,,,,,,
00671,,11,16,1988,1988-11-16T00:00:00Z,PFA,,,,945,,Mary Lea Bandy,Niven Busch,,,,,,,,,,,DUEL iN THE SUN,,,,,,,,,,,,,,,,,
00672,,11,18,1988,1988-11-18T00:00:00Z,PFA,,,,946,,Tom Trusky,,,,,,,,,,,,TRAIL OF THE NORTH WIND,SOMETHING NEW,"A BEAR, A BOY AND A DOG",BACK TO GOD’S COUNTRY,THE LIGHT ON LOOKOUT,THE GRUB-STAKE,,,,,,,,,,,,
00673,,11,22,1988,1988-11-22T00:00:00Z,PFA,,,,947,,Joe Gibbons,,,,,,,,,,,,LIVING IN THIS WORLD,SPYING,,,,,,,,,,,,,,,,
00674,,11,27,1988,1988-11-27T00:00:00Z,PFA,,,,948,,Les Blank,,,,,,,,,,,,FRENCH DANCE TONIGHT,,,,,,,,,,,,,,,,,
00675,,11,30,1988,1988-11-30T00:00:00Z,PFA,,,,949,,Scott Simmon,,,,,,,,,,,,BEYOND THE FOREST,LEAVE HER TO HEAVEN,,,,,,,,,,,,,,,,
00676,,12,06,1988,1988-12-06T00:00:00Z,PFA,,,,950,,Warren Sonbert,,,,,,,,,,,,HONOR AND OBEY,M,LENIN PORTRAIT,,,,,,,,,,,,,,,
00677,,01,14,1989,1989-01-14T00:00:00Z,PFA,,,,951,,William K. Everson,,,,,,,,,,,,TOO LATE FOR TEARS,THE GREAT FLAMARION,SEVEN DAYS TO NOON,HIGH TREASON,ARIZONA EXPRESS,,,,,,,,,,,,,
00678,,01,18,1989,1989-01-18T00:00:00Z,PFA,,,,952,,William K. Everson,,,,,,,,,,,,HOTEL DU NORD,SONG OF CHINA,POVERTY ROW,THE AMA2ING QUEST OF ERNEST BLISS,,,,,,,,,,,,,,
00679,,01,20,1989,1989-01-20T00:00:00Z,PFA,,,,953,,William K. Everson,,,,,,,,,,,,"CARRINGTON, V.C.",BROTHER IN LAW,ZOO IN BUDAPEST,"HIPS, HIPS, HOORAY!",,,,,,,,,,,,,,
00680,,01,22,1989,1989-01-22T00:00:00Z,PFA,,,,954,,William K. Everson,,,,,,,,,,,,THE SECOND IN COMMAND,THE SHEIK,THE GOLDEN WEST,,,,,,,,,,,,,,,
00681,,01,24,1989,1989-01-24T00:00:00Z,PFA,Estonian Animation,,,955,,Pritt Parn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00682,,01,25,1989,1989-01-25T00:00:00Z,PFA,,,,956,,Scott Simmon,,,,,,,,,,,,SHE WORE A YELLOW RIBBON,FORTY GUNS,,,,,,,,,,,,,,,,
00683,,01,28,1989,1989-01-28T00:00:00Z,PFA,,,,957,,Sven Nykvist,,,,,,,,,,,,PRETTY BABY,,,,,,,,,,,,,,,,,
00684,,02,05,1989,1989-02-05T00:00:00Z,PFA,DUTCH TREATS,,,958,,Rob Peree,,,,,,,,,,,,Hyster Pulsatu,Speaking in Tongues,Apartheid Is the Devil,,,,,,,,,,,,,,,
00685,,02,06,1989,1989-02-06T00:00:00Z,PFA,,,,959,,Scott Simmon,,,,,,,,,,,,REDSKIN,MASSACRE,,,,,,,,,,,,,,,,
00686,,02,07,1989,1989-02-07T00:00:00Z,PFA,FILM AND VIDEO,,,960,,Leslie Thornton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00687,,02,11,1989,1989-02-11T00:00:00Z,PFA,,,,961,,Albert Johnson,,,,,,,,,,,,GONE WITH THE WIND,,,,,,,,,,,,,,,,,
00688,,02,16,1989,1989-02-16T00:00:00Z,PFA,INGMAR BERGMAN AND PSYCHOANALYSIS,,,962,,P. Adams Sitney,,,,,,,,,,,,PERSONA,,,,,,,,,,,,,,,,,
00689,,03,08,1989,1989-03-08T00:00:00Z,PFA,,,,963,,Scott Simmon,,,,,,,,,,,,RAMROD,DESTRY RIDES AGAIN,,,,,,,,,,,,,,,,
00690,,03,12,1989,1989-03-12T00:00:00Z,PFA,,,,964,,Paul Mavrides,Paula Gaitan,,,,,,,,,,,COMIC BOOK CONFIDENTIAL,UAKA (SKY),,,,,,,,,,,,,,,,
00691,,03,13,1989,1989-03-13T00:00:00Z,PFA,,,,965,,Francois Dupeyron,,,,,,,,,,,,A STRANGE PLACE T0 MEET,,,,,,,,,,,,,,,,,
00692,,03,14,1989,1989-03-14T00:00:00Z,PFA,,,,966,,Robin Anderson,Bob Connolly,Georgi Garilov,,,,,,,,,,JOE LEAHY’S NEIGHBORS,CONFESSION,,,,,,,,,,,,,,,,
00693,,03,15,1989,1989-03-15T00:00:00Z,PFA,,,,967,,Johan van der Keuken,,,,,,,,,,,,Eye above the well,,,,,,,,,,,,,,,,,
00694,,03,16,1989,1989-03-16T00:00:00Z,PFA,,,,968,,Raymond Rajaomarivelo,,,,,,,,,,,,TABATABA,,,,,,,,,,,,,,,,,
00695,,03,17,1989,1989-03-17T00:00:00Z,PFA,,,,969,,Don Askarian,Stanley Kwan,,,,,,,,,,,KOMITAS,ROUGE,,,,,,,,,,,,,,,,
00696,,03,28,1989,1989-03-28T00:00:00Z,PFA,,,,970,,Lewis Klahr,,,,,,,,,,,,FAITS DIVERS,HER FRAGRANT EMULSION,THE MORNING FILMS,,,,,,,,,,,,,,,
00697,,04,02,1989,1989-04-02T00:00:00Z,PFA,,,,971,,Chip Lord,,,,,,,,,,,,MOTORIST,,,,,,,,,,,,,,,,,
00698,,04,04,1989,1989-04-04T00:00:00Z,PFA,,,,972,,Caroline Avery,,,,,,,,,,,,MINIATURES,,,,,,,,,,,,,,,,,
00699,,04,06,1989,1989-04-06T00:00:00Z,PFA,,,,973,,James Schamus,,,,,,,,,,,,JOAN’S SIGNATURE,,,,,,,,,,,,,,,,,
00700,,04,11,1989,1989-04-11T00:00:00Z,PFA,,,,974,,Phil Solomon,,,,,,,,,,,,The Secret garden,,,,,,,,,,,,,,,,,
00701,,04,12,1989,1989-04-12T00:00:00Z,PFA,,,,975,,Niven Busch,Scott Simmon,,,,,,,,,,,PURSUED,LADY OF THE DUGOUT,,,,,,,,,,,,,,,,
00702,,04,19,1989,1989-04-19T00:00:00Z,PFA,VIRTUES AND LIMITATIONS of CINEMA VERITE,,,976,A,Mitchell Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00703,,04,19,1989,1989-04-19T00:00:00Z,PFA,VIRTUES AND LIMITATIONS of CINEMA VERITE,,cont’d.,976,B,Mitchell Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00704,,04,22,1989,1989-04-22T00:00:00Z,PFA,,,,977,,Trinh T. Minh-ha,,,,,,,,,,,,SUR NAME VIET GIVEN NAME NAM,,,,,,,,,,,,,,,,,
00705,,04,25,1989,1989-04-25T00:00:00Z,PFA,,,,978,,Chris Welsby,,,,,,,,,,,,SKYLIGHT,ESTUARY,,,,,,,,,,,,,,,,
00706,,04,26,1989,1989-04-26T00:00:00Z,PFA,,,,979,,Scott Simmon,,,,,,,,,,,,RIDE LONESOME,LITTLE BIG MAN,ONCE UPON A TIME IN THE west,,,,,,,,,,,,,,,
00707,,05,09,1989,1989-05-09T00:00:00Z,PFA,,,,980,,Diane Kitchen,,,,,,,,,,,,BEFORE WE KNEW NOTHING,,,,,,,,,,,,,,,,,
00708,,05,14,1989,1989-05-14T00:00:00Z,PFA,,,,981,,Judith Barry,,,,,,,,,,,,TOPOGRAPHY OF ORDER,,,,,,,,,,,,,,,,,
00709,,06,08,1989,1989-06-08T00:00:00Z,PFA,MEDIATED TERRAIN: THE VIDEOWORKS OF PETER CALLAS,,,982,,Peter Callas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00710,,06,13,1989,1989-06-13T00:00:00Z,PFA,GERMAN AVANT-GARDE CINEMA OF THE EIGHTIES,,,983,,Alf Bold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00711,,06,26,1989,1989-06-26T00:00:00Z,PFA,,,,984,,John Greyson,,,,,,,,,,,,URINAL,,,,,,,,,,,,,,,,,
00712,,06,27,1989,1989-06-27T00:00:00Z,PFA,AND OTHER FILMS,,,985,,Michael Wallin,,,,,,,,,,,,DECODINGS,,,,,,,,,,,,,,,,,
00713,,06,29,1989,1989-06-29T00:00:00Z,PFA,OPTIC NERVES: THE FILMS AND VIDEO OF BARBARA HAMMER,,,986,,Barbara Hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00714,,07,06,1989,1989-07-06T00:00:00Z,PFA,"28 YEARS OF CUBAN CINEMA: A SURVEY OF ANIMATED, EXPERIMENTAL, & DOCUMENTARY FILMS",,,987,,Hector Garcia Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00715,,07,13,1989,1989-07-13T00:00:00Z,PFA,,,,988,,R.G. Davis,,,,,,,,,,,,CONSPIRACY 8,,,,,,,,,,,,,,,,,
00716,,07,18,1989,1989-07-18T00:00:00Z,PFA,LESSONS OF DARKNESS: THE SHORT FILMS OF CHRISTIAN BOLTANSKI,,,989,,Christian Boltanski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00717,,07,29,1989,1989-07-29T00:00:00Z,PFA,,,,990,,Bruce Yonemoto,Norman Yonemoto,,,,,,,,,,,"VAULT, BLINKY, AND GREENCARD",,,,,,,,,,,,,,,,,
00718,,07,29,1989,1989-07-29T00:00:00Z,PFA,KIDS ANIMATE,,,991,,David Ehrlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00719,,08,14,1989,1989-08-14T00:00:00Z,PFA,,,,992,,William K. Everson,,,,,,,,,,,,MURDER ON MONDAY,DEAR MURDERER,,,,,,,,,,,,,,,,
00720,,08,19,1989,1989-08-19T00:00:00Z,PFA,,,,993,,William K. Everson,,,,,,,,,,,,THE MAN IN GREY,CARAVAN,,,,,,,,,,,,,,,,
00721,,08,21,1989,1989-08-21T00:00:00Z,PFA,,,,994,,William K. Everson,,,,,,,,,,,,A PLACE OF ONE’S OWN,HUNGRY HILL,,,,,,,,,,,,,,,,
00722,,08,25,1989,1989-08-25T00:00:00Z,PFA,,,,995,,Harold Lipset,,,,,,,,,,,,A CONVERSATION WITH PRIVATE,INVESTIGATOR HAROLD LIPSET,,,,,,,,,,,,,,,,
00723,,08,30,1989,1989-08-30T00:00:00Z,PFA,,,,996,,James Harvey,,,,,,,,,,,,THE LOVE PARADE,IN A LONELY PLACE,BIGGER THAN LIFE,TROUBLE IN PARADISE,MR. DEEDS GOES TO TOWN,,,,,,,,,,,,,
00724,,08,31,1989,1989-08-31T00:00:00Z,PFA,,,,997,,Teddy Dibble,,,,,,,,,,,,LOVER OF LIFe TV,,,,,,,,,,,,,,,,,
00725,,09,10,1989,1989-09-10T00:00:00Z,PFA,,,,998,,Scott Simmon,Michael Friend,Alan Gevinson,Patricia King Hanson,,,,,,,,,THE PATCHWORK GIRL OF OZ,A FLORIDA ENCHANTMENT,,,,,,,,,,,,,,,,
00726,,09,16,1989,1989-09-16T00:00:00Z,PFA,,,,999,,Merce Cunningham,Elliot Caplan,David Vaughan,,,,,,,,,,AS FITFULLY BEAUTIFUL AS LIFE ITSELF,,,,,,,,,,,,,,,,,
00727,,09,19,1989,1989-09-19T00:00:00Z,PFA,,,,1000,,Pat O’Neill,,,,,,,,,,,,WATER AND POWER,,,,,,,,,,,,,,,,,
00728,,09,24,1989,1989-09-24T00:00:00Z,PFA,,,,1001,,Scott Simmon,,,,,,,,,,,,THE AVENGING CONSCIENCE,,,,,,,,,,,,,,,,,
00729,,09,27,1989,1989-09-27T00:00:00Z,PFA,,,,1002,,James Harvey,,,,,,,,,,,,TRUE CONFESSION,THE AWFUL TRUTH,BACK STREET,LOVE AFFAIR,"MIDNIGHT, THE LUSTY MEN",JOHNNY GUITAR,"EASY LIVING, THE MAN I LOVE",CHRISTMAS HOLIDAY,THE MORE THE MERRIER,REBEL WITHOUT A CAUSE,WRITTEN ON THE WIND,,,,,,,
00730,,09,28,1989,1989-09-28T00:00:00Z,PFA,,,,1003,,Richard Kwietnowsky,,,,,,,,,,,,POLICING THE BEDROOM,,,,,,,,,,,,,,,,,
00731,,10,23,1989,1989-10-23T00:00:00Z,PFA,,,,1004,,Wu Tianming,,,,,,,,,,,,RING OF CHILDREN,,,,,,,,,,,,,,,,,
00732,,10,31,1989,1989-10-31T00:00:00Z,PFA,,,,1005,,Helke Misselwitz,Gudron Plenert,Thomas Plenert,,,,,,,,,,WINTER ADIEU,,,,,,,,,,,,,,,,,
00733,,11,02,1989,1989-11-02T00:00:00Z,PFA,,,,1006,,Naum Kleiman,,,,,,,,,,,,FRONTEIR,"IVAN THE TERRIBLE, part II",,,,,,,,,,,,,,,,
00734,,11,05,1989,1989-11-05T00:00:00Z,PFA,,,,1007,,J. Hoberman,,,,,,,,,,,,THE DYBBUK,jEWISH LIFE IN VILNA,THE JEW ON THE LAND,,,,,,,,,,,,,,,
00735,,11,08,1989,1989-11-08T00:00:00Z,PFA,,,,1008,,James Harvey,,,,,,,,,,,,CLUNY BROWN,LETTER FROM AN UNKNOWN WOMAN,A SCANDAL IN PARIS,REMEMBER THE NIGHT,THE FILE ON THELMA JORDAN,CRISS CROSS,,,,,,,,,,,,
00736,,11,19,1989,1989-11-19T00:00:00Z,PFA,,,,1009,,Sharon Pucker Rivo,,,,,,,,,,,,TEVYE,,,,,,,,,,,,,,,,,
00737,,11,22,1989,1989-11-22T00:00:00Z,PFA,,,,1010,,James Harvey,,,,,,,,,,,,SULLIVAN’S TRAVELS,THE FURIES,FORTY GUNS,HAIL THE CONQUERING HERO,ALL THAT HEAVEN ALLOWS,THE RECKLESS MOMENT,THE NUTTY PROFFESOR,THE LEGEND OF LYLAH CLARK,THE NAKED KISS,,,,,,,,,
00738,,11,28,1989,1989-11-28T00:00:00Z,PFA,,,,1011,,Eric Saks,,,,,,,,,,,,FOREVERMORE: BIOGRAPHY OF A LEACH LORD,,,,,,,,,,,,,,,,,
00739,,01,16,1990,1990-01-16T00:00:00Z,PFA,,,,1012,,William K. Everson,,,,,,,,,,,,THE HIDDEN ROOM,LURED,DICK TRACY’S G-MEN,SPY SMASHER,LAND OF LIBERTY,A CONNECTICUT YANKEE,FEAR IN THE NIGHT,THE GUILTY,,,,,,,,,,
00740,,01,20,1990,1990-01-20T00:00:00Z,PFA,SILENT COMEDY SHORTS FROM THE ‘20s,,,1013,,William K. Everson,,,,,,,,,,,,THE HEART OF THE MATTER,THEY WERE SISTERS,,FOUR AROUND A WOMAN,DANCING MOTHERS,THE PASSING OF THE THE THIRD,FLOOR BACK,,,,,,,,,,,
00741,,01,28,1990,1990-01-28T00:00:00Z,PFA,,,,1014,,Michael Schlessenger,,,,,,,,,,,,THE SPY WHO CAME IN FROM THE COLD,VERBOTEN!,,,,,,,,,,,,,,,,
00742,,02,04,1990,1990-02-04T00:00:00Z,PFA,,,,1015,,Jan-Christopher Horak,,,,,,,,,,,,THE BLUEBIRD,THE LAST OF THE MOHICANS,,,,,,,,,,,,,,,,
00743,,02,06,1990,1990-02-06T00:00:00Z,PFA,RECONSTRUCTING THE 1920s AVANT-GARDE FILMS,,,1016,,William Moritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00744,,02,08,1990,1990-02-08T00:00:00Z,PFA,RECENT VIDEOWORKS BY PHILLIP MALLORY JONES,,,1017,,Phillip Mallory Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00745,,02,11,1990,1990-02-11T00:00:00Z,PFA,,,,1018,,Stephen Gong,,,,,,,,,,,,THE DRAGON PAINTER,,,,,,,,,,,,,,,,,
00746,,02,20,1990,1990-02-20T00:00:00Z,PFA,,,,1019,,Abigail Child,,,,,,,,,,,,EXPOSING THE NARRATIVE BEDROCK,,,,,,,,,,,,,,,,,
00747,,01,21,1990,1990-01-21T00:00:00Z,PFA,ANIMATOR PIERRE HEBERT AND MUSICIAN BOB OSTERTAG IN PERFORMANCE,,,1020,,Bob Ostertag,Pierre Hebert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00748,,02,22,1990,1990-02-22T00:00:00Z,PFA,,,,1021,,Susie Bright,,,,,,,,,,,,HOW TO READ A DIRTY MOVIE,,,,,,,,,,,,,,,,,
00749,,02,24,1990,1990-02-24T00:00:00Z,PFA,,,,1022,,Marlon Riggs,,,,,,,,,,,,TONGUES UNTIED,AFFIRMATION,THE TERENCE DAVIES TRILOGY,,,,,,,,,,,,,,,
00750,,02,27,1990,1990-02-27T00:00:00Z,PFA,,,,1023,,Larry Jordan,,,,,,,,,,,,SOPHIE’S PLACE,,,,,,,,,,,,,,,,,
00751,,03,04,1990,1990-03-04T00:00:00Z,PFA,,,,1024,,Steven Okazaki,,,,,,,,,,,,DAYS OF WAITING,FAMILY GATHERING,"DOLLAR A DAY, 10¢ A DANCE",SURNAME VIET GIVEN NAME NAM,,,,,,,,,,,,,,
00752,,03,06,1990,1990-03-06T00:00:00Z,PFA,THE LAST NIGHT OF RASPUTIN: FILM AND PERFORMANCE,,,1025,,Eleanor Antin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00753,,03,08,1990,1990-03-08T00:00:00Z,PFA,CYBERVISION: AN ILLUSTRATED LECTURE BY MICHAEL NAIMARK ON FUTURE IMAGING,,,1026,,Michael Niamark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00754,,03,14,1990,1990-03-14T00:00:00Z,PFA,,,,1027,,Stephen Gong,,,,,,,,,,,,OLD SAN FRANCISCO,,,,,,,,,,,,,,,,,
00755,,03,16,1990,1990-03-16T00:00:00Z,PFA,VITAPHONE SHORTS,,,1028,,Robert Gitt,,,,,,,,,,,,,DON JUAN,NOAH’S ARK,THE DIVINE LADY,,,,,,,,,,,,,,
00756,,03,22,1990,1990-03-22T00:00:00Z,PFA,CULTURE JUNKIES: VIDEO WORKS BY PHIL PATRIS AND LESLIE SINGER,,,1029,,Phil Patris,Leslie Singer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00757,,03,27,1990,1990-03-27T00:00:00Z,PFA,THE FILMS OF HENRY HILLS,,,1030,,Henry Hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00758,,04,02,1990,1990-04-02T00:00:00Z,PFA,,,,1031,,Arthur Dong,,,,,,,,,,,,"FORBIDDEN CITY, USA",,,,,,,,,,,,,,,,,
00759,,04,03,1990,1990-04-03T00:00:00Z,PFA,,,,1032,,Peter Hutton,,,,,,,,,,,,NEW YORK PORTRAITS,LANDSCAPE PORTRAIT,,,,,,,,,,,,,,,,
00760,,04,04,1990,1990-04-04T00:00:00Z,PFA,THE FILMS OF JERZY KUCIA,,,1032,,Jerzy Kucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00761,,04,06,1990,1990-04-06T00:00:00Z,PFA,,,,1033,,Gyula Gazdag,,,,,,,,,,,,COMPETITION,BLACK PETER,LOVES OF A BLONDE,INTIMATE LIGHTING,,,,,,,,,,,,,,
00762,,04,08,1990,1990-04-08T00:00:00Z,PFA,with LIVE HULA PERFORMANCE,,tape missing?,1034,,Vicky Holt Takamine,,,,,,,,,,,,KUMU HULA: KEEPERS OF A CULTURE,,,,,,,,,,,,,,,,,
